,Index,TimeStamp(s),Description,EventCategory,InfoCategory,ImpactsResource,Component,Layer,Member,Resource
230,92600,50700.882094,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
231,92648,50700.96848,Event_Set_TwoDEllipse,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDEllipse,MeasToolsAvailability
232,92676,50760.003831,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
233,92698,50760.029207,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
234,92714,50760.05007,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
235,92764,50760.138871,Event_Step_CinePosition1,Information,UIEvent,True,ImagingAppDisplay,Applications,SamplePosition,PlayMode
236,92829,50760.380536,Event_Step_CinePosition1,Information,UIEvent,True,ImagingAppDisplay,Applications,SamplePosition,PlayMode
237,92927,50760.627391,Event_Step_ActiveMultiPart,Information,UIEvent,True,WorkflowImagingControls,Applications,ActivePart,MultiPartAcquisition
238,93000,50760.685052,Event_Step_CinePosition0,Information,UIEvent,True,ImagingAppDisplay,Applications,SamplePosition,PlayMode
239,93063,50760.71998,Event_Step_CinePosition0,Information,UIEvent,True,ImagingAppDisplay,Applications,SamplePosition,PlayMode
240,93119,50760.754096,Event_Set_DualAcquisitionMode,Information,UIEvent,True,WorkflowImagingControls,Applications,DualAcquisitionMode,MultiPartAcquisition
241,93161,50760.880846,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
242,93280,50820.172551,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
243,93389,50820.438307,Event_Set_DualAcquisitionMode,Information,UIEvent,True,WorkflowImagingControls,Applications,DualAcquisitionMode,MultiPartAcquisition
244,93444,50820.468304,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
245,93488,50820.490505,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
246,93501,50820.699576,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
247,93514,50820.951786,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
248,93527,50880.255026,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
249,93583,50880.271236,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
250,93699,50880.51548,Event_Step_ActiveMultiPart,Information,UIEvent,True,WorkflowImagingControls,Applications,ActivePart,MultiPartAcquisition
251,93813,50880.821511,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
252,93857,50880.837753,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
253,93870,50940.045733,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
254,93883,50940.297431,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
255,93896,50940.596903,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
256,93909,50940.960677,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
257,93965,50940.975882,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
258,94062,51000.221235,Event_Set_TwoDDistance,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDDistance,MeasToolsAvailability
259,94170,51000.281786,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
260,94223,51000.308541,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
261,94322,51000.350321,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
262,94378,51000.378892,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
263,94509,51000.427072,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
264,94560,51000.452618,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
265,94610,51000.555827,Event_Set_TwoDEllipse,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDEllipse,MeasToolsAvailability
266,94718,51000.61155,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
267,94767,51000.637599,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
268,94866,51000.681327,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
269,94920,51000.708349,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
270,95014,51000.74793,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
271,95065,51000.7769,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
272,95115,51000.868577,Event_Set_TwoDContTrace,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDContTrace,MeasToolsAvailability
273,95223,51000.924182,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
274,95276,51000.952688,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
275,95378,51000.99519,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
276,95434,51060.039041,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
277,95528,51060.09328,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
278,95581,51060.124607,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
279,95631,51060.218533,Event_Set_TwoDGenericTool,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDGenericAngle,MeasToolsAvailability
280,95739,51060.275179,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
281,95788,51060.303944,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
282,95885,51060.344214,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
283,95934,51060.371286,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
284,96031,51060.41123,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
285,96080,51060.439822,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
286,96177,51060.479871,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
287,96308,51060.529114,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
288,96359,51060.571304,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
289,96409,51060.664837,Event_Set_TwoDAtrialSimpsons,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDAtrialSimpsons,MeasToolsAvailability
290,96517,51060.721527,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
291,96570,51060.753575,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
292,96672,51060.791423,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
293,96725,51060.822667,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
294,96822,51060.864164,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
295,96951,51060.911089,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
296,97008,51060.966332,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
297,97058,51120.110133,Event_Set_TwoDDistanceAFI,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDDistanceAFI,MeasToolsAvailability
298,97166,51120.179109,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
299,97219,51120.206223,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
300,97318,51120.261211,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
301,97374,51120.302073,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
302,97505,51120.361457,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
303,97556,51120.403936,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
304,97606,51120.546347,Event_Set_TwoDAllPointsDistance,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDAllPointsDistance,MeasToolsAvailability
305,97714,51120.614637,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
306,97763,51120.642427,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
307,97862,51120.701039,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
308,97916,51120.729367,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
309,98051,51120.793107,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
310,98136,51120.844406,Event_Set_DisplayZoomMagnification1,Information,UIEvent,True,ImagingAppDisplay,Applications,DisplayZoomMagnification,Echo2dPostProcess
311,98194,51120.9263,Event_Set_TwoDDistance,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDDistance,MeasToolsAvailability
312,98302,51120.982557,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
313,98355,51180.007872,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
314,98454,51180.048013,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
315,98510,51180.076995,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
316,98641,51180.125814,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
317,98692,51180.15319,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
318,98742,51180.22767,Event_Set_TwoDEllipse,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDEllipse,MeasToolsAvailability
319,98850,51180.282917,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
320,98899,51180.308896,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
321,98998,51180.35349,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
322,99052,51180.381048,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
323,99146,51180.42027,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
324,99197,51180.449399,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
325,99247,51180.537321,Event_Set_TwoDContTrace,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDContTrace,MeasToolsAvailability
326,99355,51180.60521,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
327,99408,51180.632686,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
328,99510,51180.673404,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
329,99566,51180.70433,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
330,99660,51180.74518,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
331,99713,51180.779404,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
332,99763,51180.877742,Event_Set_TwoDGenericTool,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDGenericAngle,MeasToolsAvailability
333,99871,51180.93899,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
334,99920,51180.964486,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
335,100017,51240.004492,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
336,100066,51240.032458,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
337,100163,51240.070743,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
338,100212,51240.099347,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
339,100309,51240.143578,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
340,100440,51240.195854,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
341,100491,51240.227336,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
342,100541,51240.32315,Event_Set_TwoDAtrialSimpsons,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDAtrialSimpsons,MeasToolsAvailability
343,100649,51240.387818,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
344,100702,51240.418124,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
345,100804,51240.473766,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
346,100857,51240.503163,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
347,100954,51240.549308,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
348,101083,51240.595876,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
349,101140,51240.640531,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
350,101190,51240.724924,Event_Set_TwoDDistanceAFI,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDDistanceAFI,MeasToolsAvailability
351,101298,51240.80055,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
352,101351,51240.828345,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
353,101450,51240.879863,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
354,101506,51240.916538,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
355,101637,51240.971653,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
356,101688,51300.006303,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
357,101738,51300.114966,Event_Set_TwoDAllPointsDistance,Information,UIEvent,True,ImagingAppDisplay,Applications,TwoDAllPointsDistance,MeasToolsAvailability
358,101846,51300.188132,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
